Date,Link,Message
2025-09-01 20:36:16,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7368355525387874304,"Fascinating to hear the Cherrytree origin story, especially when I didn't think I could be a bigger fan. Wishing you the best of luck!"
2025-08-31 11:21:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7367133960394428416,Charlie Shi wooooo
2025-08-29 19:58:50,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7367215259260022788,Val Avdeenko sign me up
2025-08-29 19:58:44,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7367215259260022788,Incredible!
2025-08-29 15:30:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7367191237264592897,"I can't top the book recs in here, but I can give you the best career advice for this moment in time.. 

Do a \"stocktake\" of your major achievements and experiences in that role. 

Reflect on victories won and lessons learned. 

Best to do this while it's fresh in your memory, and It'll be fantastic fodder for when you've recharged and ready to figure out where to go next.

For the record, no better place to do that than Careerspan!"
2025-08-29 12:31:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7366832022440316929,Let me try and make it happen!
2025-08-29 12:31:39,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7367133960394428416,Interested!
2025-08-28 15:40:28,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7366832022440316929,I have a strong connection to Civic Hall via a business partner. DM me. Happy to set it up.
2025-08-26 20:10:30,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7366180478007132160,"What a brilliant topic of discussion! 

I was on a call with founders today and several folks brought up concerns around cognitive erosion from over-reliance on llms. 

It's a real thing, so I'm glad folks are addressing it in an evidence-backed way."
2025-08-24 15:54:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7365401526233620480,Leveraging the unique strengths of both systems is but sensible and strategic
2025-08-22 16:46:48,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7364695876511924224,Completely unsurprising turn of events. I think linkedin jumped the shark a long time ago.
2025-08-22 01:52:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7364468036130545664,Now this is a well-reasoned contrarian take I can get behind!
2025-08-21 22:02:00,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7364383778011537409,"You know, sure! 😆

Will Brooke - here's a cool tip by Katy Stover Fox 🦊 that felt relevant given our conversation last night. 

I also have it on good authority that she's got a great recruiting team that'll sort you out!"
2025-08-21 21:42:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359621942997311488,"In classic internet tradition, here's the relevant xkcd: https://xkcd.com/1053/"
2025-08-21 21:38:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7364383778011537409,"Just had a founder tell me last night how difficult it is to find \"founding\" candidates! 

Taking the POV of the folks you're trying to impress is a basic but often overlooked strategy. 

It's as easy as just asking yourself \" what would I want to see if I were in their shoes?'"
2025-08-21 21:37:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359621942997311488,"+ 1Kim Wilkes - as a career coach, it is both astounding and saddening how much of what I consider basic good advice is lost on the average job seeker. 

Partially, it's not because they don't care, it's because they're being bombarded with advice from anywhere and everywhere. 

I think it makes a big difference when someone trustworthy and knowledge"
2025-08-21 19:46:48,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359621942997311488,"Bonnie Dilber My co-founder uses the term \"hidden curriculum\". Even something as simple as not growing up in a family encouraged to talk about who you are and what you care about can affect the way and confidence with which you network.

I like to think of job hunting as a skill in itself, and skills must be learned. 

Instead, a lot of folks treat job hunting is something that they have to do, not necessarily something they should get good at 

The first step to changing that mindset is encouraging them to and partake in practices like networking."
2025-08-21 15:09:54,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7364307912321597443,So down!
2025-08-20 14:09:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363639063364452352,"Tapping into the best of what neurodivergent folks have to offer is such a great angle. 

With the right scaffolding, we're unbeatable."
2025-08-19 21:53:09,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363683303184367616,"Care to share a JD? 

We can instantly source candidates from some of the top professional and alumni communities online (Think ex-McKinsey, Xooglers, etc).

Happy to get you a shortlist!"
2025-08-19 20:16:01,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363625948182675456,"These are some great tips to not get caught out!

So true that if the resume is the main thing you've submitted, it's the first thing they'll scrutinize. 

P.S. Kim Wilkes if you like the ChatGPT coaching experience, I can't wait for you to try us!"
2025-08-19 06:33:50,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363291467420729344,Pam Kavalam was just going to tag you!
2025-08-18 22:16:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363188817064824833,"We're considering making a public database where folks can report suspected ghost jobs and jobs where people get ghosted by HR.

Imo anything that puts more power into the hands of candidates is an objectively good thing in this market climate."
2025-08-18 22:11:45,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7363289020673548288,"I cannot cosign Chaitanya Khot and the quality of his insights into the job market more. 

He's one of the few candidates I've spoken to that doesn't just treat job hunting as a thing to do, but more so as a thing to study and master. 

Highly recommend that folks take a look at this program if they can!

Best of luck, C!"
2025-08-15 19:35:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7362180658221240321,"Great article!

Everyone knows the importance of being around A players -- what's generally underdiscussed is the importance of staying connected to those folks.

The goodwill you earned by being in the trenches with someone can fade fast unless you keep up with them."
2025-08-15 11:54:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7357188859656331264,"Thanks so much for the support, Paula Cassin!"
2025-08-15 11:50:37,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7362075284348497921,"Super interesting stuff!

Certain types of personalities are more productive when interacting than others. 

Stands to reason the same would be true of oneself and one's AI."
2025-08-15 02:16:32,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358112032920899586,"Wise by name, Wise by nature.

This is the 100% correct take."
2025-08-15 00:43:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361754273627394049,"Using AI in interviews is a fool’s errand. 

No amount of improvements in test-time compute can overcome the fact that it takes a noticeable time for us to process information on the fly."
2025-08-15 00:36:51,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361014862363172864,"Ben C. -- it's great to see your passion for this, and your analysis is spot on. 

I believe we're building what you're looking for over at Careerspan. Let me know if you've got some time to chat about it! Would love your POV."
2025-08-15 00:35:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361014862363172864,The only way to make things better for employers is to make things fairer and easier for candidates
2025-08-15 00:09:50,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361786764954411013,Just DM'd you!
2025-08-14 23:48:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361887061932470273,"Don't let your dreams be someone else's memes. 

Be like Jessica Greenwalt, and get after it!"
2025-08-14 23:47:25,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361788937951932416,"There's a quote that's always stayed with me: \"There's always room at the top\". 

The world is brimming with opportunities for true A players, and showing up prepared to play ball is an essential part of being one."
2025-08-14 21:00:05,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361762274820124672,"Chris Abbass - You've hit the nail on the head. 

This is a classic \"treating a human problem like it's a technical problem\".

No amount of improvements in output TPM or LLM reasoning capabilities can make us read quicker or process information on the fly faster.

Our eyeballs and brain's clock speed will always be the limiting factor."
2025-08-14 20:54:28,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7361629839952384001,"You just keep crushing it, Denzel Luna! Awesome to see."
2025-08-14 16:18:00,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361788343019266048,"#1 is intriguing given the glut of talent out there.

Are they having trouble getting top talent to bite, finding someone that's the right skill/vibe fit, or something else altogether?"
2025-08-14 15:30:51,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361770394724306944,Katie McIntyre really is a pro at helping people haha
2025-08-14 15:17:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361769138882551808,Perhaps the most egregious way LI is behind the curve
2025-08-14 15:07:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361773831478280194,This guy....
2025-08-14 14:59:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361769138882551808,Thank you for joining forces with us!
2025-08-14 14:43:39,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361759210398806018,Absolutely psyched to be working with you!
2025-08-14 14:20:00,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361424920439861248,$400B annually in lost productivity to regretted attrition says you're right on the money!
2025-08-14 13:20:26,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361737354610450432,80% of YC founders in tatters
2025-08-13 21:02:09,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361498463303286786,"As the price of acquiring knowledge approaches 0, the ability to rapidly parse and integrate key insights will shoot up in value"
2025-08-13 18:36:50,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361424920439861248,"Justin Gitelman thanks so much! 

Mark Haseltine  - It's great seeing a company leader discuss the challenges that job seekers face. You're right on the money that not only is the job market broken but the tools available to job seekers are deeply flawed. 

Case in point, the products that get the most attention tend to be auto apply tools or pretty mediocre resume generators. Not only do they largely suck, they also misunderstand the real needs of applicants 

Per Justin's point though, the real issue lies in helping folks hone in on a great professional story through coaching and conveying what makes them great to employers in a way that supplements the resume. 

We're working on solving both, and we're also looking for employers to join our \"holistic hiring\"closed beta if you're interested! 

Also, thanks for the strong cosign Justin Gitelman!"
2025-08-13 16:17:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361151935388782592,"This is, admittedly, very on brand"
2025-08-12 16:41:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361037512577875970,"🔌 Andy Mowat just left another comment about clarity on someone's post. 

Above all, your writing needs to be accessible when folks are spending under 30s scanning through it. 

Specificity is another underappreciated quality of good professional materials."
2025-08-12 16:40:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361025509998149635,"We tell folks that you're optimizing for two sets of eyes: robot and human.

There are plenty of tactics that can be used to catch the ATS' attention, but you'll ultimately shoot yourself in the foot by keyword stuffing to the point that it turns off a recruiter. 

The clarity and accessibility of your writing are critical in that regard."
2025-08-12 15:28:36,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361055698266267648,"You crushed it, Brandi DeCarli!"
2025-08-12 12:39:12,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7361007058575405056,"Thanks for including our thoughts, Tony Case!"
2025-08-12 04:21:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7360877429063643136,Thanks so much for the signal boost my friend!
2025-08-12 04:21:30,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7360877429063643136,Chaitanya Khot this is my actual favorite movie!
2025-08-11 23:56:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7360701582868418560,"To pour salt on the wounds, you're probably doing yourself more harm by spam applying (and paying 30 to 50 bucks a month for the privilege of doing so) than not.

Sadly, by the time folks realize that \"number go up\" in a job context doesn't mean squat, they've wasted far too much of their time, money, and attainable opportunities to be happy about the situation."
2025-08-11 18:53:11,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7360732477964853249,Beyond excited for this @ Startery!
2025-08-11 18:52:38,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7360699025559289856,Reference checks will need to enter the 21st century. We're counting on it!
2025-08-11 13:18:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7360656257302552576,"Forget vibe coding, we've been vibe hiring for years! 

66% of hiring managers regret hiring based on the impression their got during the interview. (Recruiter.com)

Props to y'all for driving talent intelligence forward!"
2025-08-08 21:44:16,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359674954570723328,"That said, I do feel it's a massive upgrade for my use cases"
2025-08-08 21:43:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359674954570723328,"To be fair, there's a fine line between those two for humans as well"
2025-08-08 16:25:40,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7359599049139765249,Thanks for having us. It was an absolute pleasure!
2025-08-08 16:05:21,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359613483044204546,Thank you for helping me feel seen today — I needed it.
2025-08-08 15:57:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359584195142168577,"Excellent example!

It took me a really long time to realize that, with cold emails, *less is more*

Limiting yourself to your 3 most relevant and eye-catching achievements is tough, but so worth it."
2025-08-08 14:27:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359575869519994882,Send us your JD. We'll check against our candidate pool for free and tell you more about your top candidates than just their resume can
2025-08-07 23:37:55,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7359192676539269121,Careerspan
2025-08-07 21:45:09,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358522334812512260,Blaine Walker thank you!
2025-08-07 19:59:25,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359280335567687681,"This is a fantastic workflow!

Nothing you've described is outrageously difficult or time-consuming, certainly not in the age of deep research and such. 

Certainly not saying do this for every company to which you apply, but for the roles you *really* care about, following these steps thoughtfully will put you in the top 5-10% of most candidate pools."
2025-08-07 19:46:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359221853514584064,"Undoubtedly. 

That's a big part of our philosophy at Careerspan: keeping you career-ready at all times by going from a reactive and stressful approach to professional growth to a more proactive and calmer one. 

It's a bonus that by using our product, you can show employers the whole person behind the resume keywords.

That's a lot less pressure in the long run!"
2025-08-07 17:40:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358533100210905088,"Jeffrey Moss agreed. It's a hand-in-hand thing. To your point, a recent survey of Founders that we performed indicated that almost 70% would prefer a trial project over alternative means of evaluation (n=32). 

Seeing how someone shows up is invaluable, if only because we are more likely to trust what we see ourselves."
2025-08-07 17:19:16,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358533100210905088,"Thanks a ton for the co-sign, jeremy smith!

Jeffrey Moss - I'm unambiguously for experiential recruiting, but  communicating the value of the experience or the learnings has remained unsolved.

We're leveraging coaching as a modality for capturing and conveying the kind of gains that Parker Dewey students accrue over their projects.

The fact that it's the most pro-candidate approach in modern hiring is a nice bonus :)"
2025-08-07 16:54:12,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359184119265697793,Melissa Deaton at least not until Careerspan!
2025-08-07 16:53:41,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359184119265697793,It's because the truth is we don't have a great way to trust assessments of skill transferability
2025-08-07 16:52:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7350640633528602624,Matthew Wohl - how would you feel about a tool that helped you do that in a guided way and capture 10 times the information  for the same amount of time?
2025-08-07 16:50:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359200393165168641,Their skill at negotiating
2025-08-07 16:37:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359249465402093570,"Remarkable. This is going to become my go-to example of revealed preference versus expressed preference. 

Would love to pick your brain about these findings at some point!"
2025-08-07 16:30:45,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7359233776570322944,Killer combo!
2025-08-07 16:29:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359199346757656577,"You can see networking as transactional and fake.

Or you can focus on people you have a genuine interest in and let that shine through first.

That difference in perspective makes all the difference in outcomes."
2025-08-07 16:25:51,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359257499209715713,"Thanks to Katie McIntyre; her post was the inspiration behind putting this out there!

https://www.linkedin.com/feed/update/urn:li:activity:7359221853514584064/"
2025-08-07 14:49:13,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359221853514584064,"Almost everyone can stand to hear this. 

Job hunting is a skill unto itself. 

Unfortunately, it's a skill that:
a) We only get to practice for a few months every few years
b) We deploy when we're super stressed, which hampers learning 
c) has poor signal-to-noise when it comes to advice because there's so much out there (a lot of it irrelevant or just plain awful)
d) has an oversized impact on career outcomes relative to its relevance to your actual job 
e) ironically, you are worse at if you're really good at your job or really loyal to your employers because you hone it even less frequently"
2025-08-07 10:52:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358982111460028416,CC 🔌 Andy Mowat
2025-08-06 18:24:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358894910554398720,Ryan Yost I guess compared to 3 years 1 and 1/2 isn't so bad
2025-08-06 18:24:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358894910554398720,"Had a brief stint in PR, which while eye opening, ultimately illustrated why the path wasn't me compared to many of my talented peers who were far more passionate about that kind of work"
2025-08-06 16:03:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358887092019519489,"Increasingly a single data point - or even handful but from the same moment in time - is meaningless. Folks are going to have to have a robust, traceable, provenenced work history that employers can reliably reference"
2025-08-06 15:28:57,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358568312059936768,"That's genuinely fantastic! Starting with the low-lift, high-impact stuff always helps me tackle situations that seemingly demand overwhelming change. 

Even the mere act of collecting and processing feedback from candidates is such a positive step. We need more \"pro-candidate\" employers!"
2025-08-06 14:27:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358859412330987520,Great list! Super digestible for a job seeker of any experience level.
2025-08-06 05:33:59,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7351269560114720769,"I couldn't agree more. 

\"If you want to build a ship, don't drum up people to collect wood and don't assign them tasks and work, but rather teach them to long for the endless immensity of the sea.\"

That said, you need the corresponding personal qualities to channel that ambition correctly. 

In some folks, increased ambition could just as easily translate into playing office politics as it could self directed learning imo."
2025-08-06 03:18:39,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358517263357931521,Are there any independent evaluations that you advise vendors to undertake?
2025-08-06 03:15:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358134708410486785,"Until we start seeing the person for the whole of what they are - and not just a mashup of hard skill keywords and credentials - the system is going to say the same. 

We need better candidate data to make better hiring decisions imo."
2025-08-06 02:27:44,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7358221260482301953,"Hear, hear! Mariam Matin 

We're fast approaching the limits of the old way of doing things."
2025-08-06 02:25:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7357048273515261952,Nathan Tanner setup discipline is key
2025-08-06 02:24:51,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7357048273515261952,Superhuman + custom smart labels. It takes a bit of fine-tuning but it works like a charm.
2025-08-05 21:35:36,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358491965111300096,I've found that they're always being tracked in the steel trap that is her mind -- much to my infinite chagrin
2025-08-05 21:33:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358604483683061760,"Thanks for the shout out, Tarun! We're trying our best to make just that happen."
2025-08-05 21:10:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358522334812512260,"I'd add that existing capabilities (hard skills) are table stakes. 

In the age of AI - if one buys into it fully - we should be hiring for capacity: capacity to learn and capacity to adapt. 

The rockstar hires of tomorrow are going to be people with the right human qualities to maximally leverage AI. 

Not one-dimensional prompt and workflow jockeys, but rather critical thinkers and maximalist learners."
2025-08-05 21:04:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358491965111300096,"Me: this is my emotional support spreadsheet. It can legally come into restaurants.
My wife: we're at dinner and you're embarrassing me"
2025-08-05 21:01:20,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358568312059936768,"Absolutely LOVE this. Radical transparency in the process doesn't make things easier in the way that companies fear. If anything, it raises the bar by allowing folks to show up as their best selves, which is how we all want and deserve to be evaluated"
2025-08-05 18:55:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358481927693082626,"Careerspan turns conversational coaching for candidates into actionable hiring signals for employers. We help employers hone into the values, mindset, and soft skills that resumes can't communicate but underpin 89% of failed hires. 

TL;DR: Hire for demonstrable qualities, not shoe-horned keywords."
2025-08-05 18:49:39,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358561109324288000,"And if you can, get pros like JEFF H SIPE, INTERVIEW EXPERT to give you their feedback. 

You can learn so much from just listening to how other people see the opportunities for messaging on one's profile page. I know I did!"
2025-08-05 18:45:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355998089624571906,Camila Vincent de Urquiza I've definitely been guilty of that when I was much younger. Probably an easier trap fall into with all the AI and automations associated with outreach
2025-08-05 18:44:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358248209262989312,Rue Wilson best comment I've read all day! Thank you 🙏
2025-08-05 18:44:32,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358248209262989312,Aaryan Mahipal thanks so much! Almost anyone can enjoy talking if they know and feel good about what they're saying
2025-08-05 18:43:28,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358248209262989312,"Jahir Islam seeing super polished founder to the start of your journey can definitely make one feel like we're miles away. In truth, it's a process like anything else."
2025-08-05 18:42:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358248209262989312,Dominic Imwalle too true! Finding the right rooms is an underrated part of the equation.
2025-08-05 18:41:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358248209262989312,Kim Wilkes totally. Changes the dynamic from something that's anxiety inducing to incredibly exciting. Really looking forward to speaking to you as well!
2025-08-05 18:10:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358549734338220033,@olivia happy to give you a crash course if you'd like!
2025-08-05 18:09:57,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358549734338220033,I have a system that essentially recreates a mini computer within each project using specialized prompts within text files and a router in the project level instructions. I found that that approach is best with chatGPT or Claude -- gems can't seem to route to the correct function consistently.
2025-08-05 18:06:01,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358555392995434497,"\"Too many startups have been trying to reinvent the ATS wheel when the real problem is helping companies actually hire better\"

Classic \"missing the forest for the trees.\" 

Reminds me of how everyone thinks the main goal of careertech is to help people generate resumes or cover letters (spoiler alert y'all: it's not)"
2025-08-05 16:13:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355645093598384128,Following up for anyone that would like to check this out - https://crystal-ball.mycareerspan.com/detector!
2025-08-05 14:21:50,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358474486544744449,"Dominic Imwalle looking forward to it! 

And agreed. Access is a massive issue. Not to mention a lot of career coaches out there are middling at best.

For the sake of your audience though, I'll elaborate briefly.

The essence of good career coaching is guided self-reflection. 

Basically someone that asks you really good questions and helps you come up with the content for your professional narrative and then helps you reconstitute that into strong, targeted talking points 

And that's precisely what we do!"
2025-08-05 14:00:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358474486544744449,"Couldn't agree more! I'm a bit biased, but I can't say there's a better way than Careerspan -- besides paying for an actual career coach, which is always tops if you find the right one."
2025-08-04 21:31:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358248209262989312,Thank you Kim Wilkes for inspiring this impromptu post! You helped me hit my quota and now my cofounder Logan Currie won't yell at me.
2025-08-04 20:47:48,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358233848859537409,"Self-advocacy is hard, in part because it's easy to feel braggy like Kim Wilkes said.

So, don't brag. 

Treat talking about yourself the same way you would discussing your favorite movie or talking about your favorite sports player or any other topic that you know in depth.

Just share the facts of what you did and the insights you picked up along the way in a detailed and interesting manner -- let the other person pick up what you're putting down. 

Like we say at Careerspan: \"you are the world authority on yourself. Now act like it!\""
2025-08-04 19:01:13,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358196092926083073,"This is going to be one of the central questions in future of work discourse in the coming years.

Our fear is that companies overcorrect and minimize entry-level hiring to such a massive extent that over time institutional knowledge is lost when senior members depart and there are major gaps in managerial capability both at that company and in the economy at large because enough entry level, folks weren't given the chance to rise up the ranks. 

Wise companies, however, will continue to hire a number of highly talented early career professionals and engage with them in a way that engenders long-term loyalty."
2025-08-04 12:29:53,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358102665081344001,"I used to sit by myself before interviews, quietly stewing in stress—pretty common, I think. 

When I started spending a few minutes talking to my partner beforehand, I noticed how much more relaxed I was. 

It both took my mind off things and got me warmed up."
2025-08-04 05:05:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7357394753937715200,Guillermo Flor thanks a bunch!
2025-08-04 01:59:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7357394753937715200,YC!
2025-08-03 16:20:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7357805310574567424,"You shouldn't have told me that. 

Now you're going to have to deliver a \"Stan\" style mixtape to Rahul Vohra for me."
2025-08-03 16:17:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7357805310574567424,"Do you use Superhuman? If so, generate in ChatGPT as markdown and then tell the Superhuman AI (Cmd+J) to \"format according to markdown and don't touch anything else\".

I presume if you have Gemini in your docs, you can do the same thing."
2025-08-03 01:08:00,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356740775205871618,The change candidates deserve will come when companies see all of who they are and what they bring to the table -- not a slice of themselves flattened into keywords and credentials
2025-08-02 18:59:45,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7357465922632093696,"\"And those who were seen dancing were thought to be insane by those who could not hear the music”"
2025-08-01 23:00:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356005860185120769,Logan Currie you are victorious
2025-08-01 22:56:47,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7357181100483301376,"\"Thanks, but we're good\"
- Gen AI in New York Scene"
2025-08-01 22:40:28,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7357141789419401218,"Don't worry, I'll honor it. I'll get it to you by the next raise :P"
2025-08-01 22:39:28,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7357141789419401218,"😂"
2025-08-01 20:49:32,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7357141789419401218,I'd feel confident too if I unilaterally extended the deadline by a day 😉
2025-08-01 14:53:21,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7357060025497853953,My darkest secret is that I also want Logan Currie to win this bet!
2025-08-01 14:39:30,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356340053138186241,Done!
